,date,000001,000002,000004,000005,000008,000009,000010,000011,000012,000014
21,2018-03-06,-0.07793031894975035,-0.020650913037007855,0.0037435301414432444,-0.040469618460564044,-0.03296086191230213,-0.07604398336592513,-0.08398515624006557,-0.013122456656127907,-0.08255102976218152,-0.1255099402156688
22,2018-03-07,-0.10358762592022483,-0.058560676503458656,0.04685222445378018,0.038492947799733834,-0.04590530243034091,-0.042205616840918045,-0.02082320591302719,0.004699844062766951,-0.08859717297154708,-0.06410504436069966
23,2018-03-08,-0.07855647322569226,-0.03305928561191926,0.06410126051652255,0.07583138911193163,-0.040769563541238375,0.03145815585219984,0.07956581358524564,0.031752931985942714,-0.027877911041664195,0.016003471351156245
24,2018-03-09,-0.06268057378306724,0.0047668449848343175,0.07207958757771796,0.05859036748475101,-0.018561762019685256,0.042646676142036606,0.05993680869823975,0.0274314638448084,-0.04367583103572926,0.04230620490948445
25,2018-03-12,-0.1020236032181027,-0.004499388176385302,0.09670354575332282,0.06059677082130671,0.01093328819750742,0.06070453416625973,0.08373946307635852,0.030718272201448564,-0.03730246353119325,0.06445212438894067
26,2018-03-13,-0.06075501580781899,0.039243993668826194,0.18850384957020008,0.09911555500201219,0.0308022057883992,0.19195886375140483,0.213598098666889,0.08199768705546384,0.02917879023811669,0.1694256646856474
27,2018-03-14,-0.025628257158725277,0.07702483376935117,0.1286797463291378,0.09973591669258478,0.041236053000177866,0.16257276269975354,0.13644895441227287,0.06427388880154875,0.02951557153431758,0.1497603705992205
28,2018-03-15,-0.01836841502828783,0.07211434257908712,0.1410988730390619,0.05230162956049332,0.035622784514133365,0.07306571333572183,0.13345740653309285,0.05870475630173634,0.028569547608095085,0.10938499285406234
29,2018-03-16,0.025583336564674406,0.10520384191837745,0.14506348400747346,0.06976972311350388,0.05252132152325516,0.12700231870080175,0.18207650604295053,0.11803957363368099,0.07275804622244236,0.17049425600167684
30,2018-03-19,0.044684629633302095,0.07037389409667516,0.1322979102267766,0.027781219596187123,0.0234380330816837,0.12242352686389603,0.1282867374949084,0.07325793927480746,0.024732875891812847,0.045776371864754806
31,2018-03-20,0.036803671348535294,0.08135950888613397,0.145427210031017,0.04676736383553038,0.012793822701651941,0.15090567142933253,0.12161531298155004,0.05913680752221118,0.005941009016913792,0.05481901560026679
32,2018-03-21,0.018168820329588765,0.0334108766140835,0.13710123707472396,0.014165696382822435,-0.011806629270456157,0.12264781695645229,0.09486562088503443,0.050685351511536886,-0.003890749871695453,0.022014188080216567
33,2018-03-22,-0.03172756499904155,0.014890635153264567,0.13788193232499377,0.01193350565874108,0.03341694115091186,0.09976519575282351,0.05005189409529347,0.039944076566409165,-0.01936037208084076,0.015547258141930611
34,2018-03-23,-0.06569388841221249,-0.03999652995052454,0.122210388992805,-0.054446740088644224,0.028933695366025303,0.008814281390140438,-0.051289121239759664,-0.024965097430067227,-0.08921181063741976,-0.0071120029038324525
35,2018-03-26,-0.10316197746381561,-0.040803512054367025,0.1301470661310173,-0.0556767751445958,0.028329900372610073,-0.00380951554455515,-0.10739791789522601,-0.055194411634779034,-0.0963118508671,-0.02824247124905297
36,2018-03-27,-0.08915591074940449,-0.001300952805894609,0.16760495570255807,-0.03663451914506947,0.03908997461533051,0.02239824544434422,-0.08244866107187211,-0.031348863087960685,-0.06595614762423309,0.02465787156710502
37,2018-03-28,-0.08059218511154263,-0.02043451803220157,0.1445918769231594,0.003090876853242292,0.046150120190728214,-0.004028164773841001,-0.0371521026092,-0.03572287511201427,-0.07487798485573768,-0.008172028713718863
38,2018-03-29,-0.03834655019161205,0.12050560062023694,0.1181785721694274,0.00693213384067733,0.054797138157006015,-0.0033860259511789385,-0.03326225769618369,0.005996033056557298,-0.05991339368190724,0.09661301962215527
39,2018-03-30,-0.034871267721897824,0.11950796189750042,0.1072143272288205,-0.01168924819505943,0.04247157971023455,0.012622445191736205,-0.09376335025147933,-0.03680887304121007,-0.04618747096382812,0.08981845591671632
40,2018-04-02,-0.04311823684655162,0.12670430945266686,0.1108962345275033,-0.015812994455938686,0.03748941432248026,0.021136378386620348,-0.07587131490450463,-0.033237815543033566,-0.04524682876364556,0.14969521321037016
41,2018-04-03,-0.09062561987060166,0.05472415515507026,0.09781149211878881,-0.05337391223994842,0.019786792241230783,0.01598377037492356,-0.11585847405470692,-0.13892185055667572,-0.0796816881968748,0.06187400576979231
42,2018-04-04,-0.0729907459209879,0.032891934652490004,0.11437699292108738,-0.10342326842895502,0.029065349395182044,0.03381541779096412,-0.11307112886718468,-0.12779670795712889,-0.04812295699032784,0.0016519019831173279
43,2018-04-09,-0.0750480657682989,-0.016764955189001125,0.1047599921954376,-0.08365950183992724,0.022587328979593646,0.04085948107389997,-0.10277027556186377,-0.11068225278650945,-0.08361059664322695,0.027135231732150475
44,2018-04-10,-0.04089120651830531,0.002472793479310738,0.0881015629094057,-0.08208278062168654,0.0063051105513797084,0.010146523900059722,-0.11095097021424248,-0.09711055113194349,-0.0688185162637964,0.02060097759629613
45,2018-04-11,-0.0244676059627359,0.015128007987224022,0.06019320675250972,-0.09892737377638466,-0.006869083047820204,-0.012759177364033675,-0.13766544276985254,-0.10745706168776459,-0.07157033091711065,0.015870648719834728
46,2018-04-12,-0.04073556539690226,0.006384102066647582,-0.021025552499564767,-0.09510502486236176,-0.011605463181995818,-0.01823385272762862,-0.17836964552774082,-0.13675382755004914,-0.07705429973563933,-0.015970776204033872
47,2018-04-13,-0.04073118388330836,0.004446195249741047,0.027381529236450076,-0.10154216905714643,-0.020860552576241642,-0.025058264176450608,-0.16594742171132543,-0.12893207646143884,-0.07984010216869736,-0.007118577339905112
48,2018-04-16,-0.055598802510538774,0.0048601903921638295,0.022510825953665537,-0.0906990094141897,-0.0426779718501033,0.016431451718092384,-0.16594742171132543,-0.14228107363725206,-0.10646154329775216,-0.01703872357717104
49,2018-04-17,-0.043393802289503916,0.019024081684665226,0.021011111821367875,-0.09608717274922814,-0.0426779718501033,-0.048150795868278834,-0.2596831914499791,-0.14443952435580257,-0.09988305105111953,-0.046715493020601344
50,2018-04-18,-0.03414357598421372,0.04356371193958934,0.020705604404120774,-0.08399307917914904,-0.0426779718501033,-0.03561375816281628,-0.2543793097962473,-0.12653556021188783,-0.06295678453828757,-0.035102951117726024
51,2018-04-19,-0.038248214403007075,0.047377586055394466,0.008735861787877032,-0.09014147831575783,-0.0426779718501033,-0.05029721682999432,-0.2234916404325765,-0.1300747864442504,-0.03849771810803291,-0.04188506275239216
52,2018-04-20,-0.0395263361874167,0.03663789343727227,0.0126952048685103,-0.09634086317415798,-0.0426779718501033,-0.049551626770636355,-0.23707490977374066,-0.12419148852108053,-0.05701027691332127,-0.05114411271496609
53,2018-04-23,-0.010444635677023539,0.018797391484726783,-0.005344528052072008,-0.10728684413875358,-0.0426779718501033,-0.05903139670252245,-0.24830420513733897,-0.16184837171838434,-0.052575378966005566,-0.10421644025782165
54,2018-04-24,0.02112191729152062,0.03410005427436198,0.014700921678373367,0.0038998849481745815,-0.0426779718501033,0.03511275444851921,-0.23079774301731382,-0.07819161196122204,0.027776084983386202,-0.025143776963350586
55,2018-04-25,0.04107767998798335,0.028577603826674215,-0.022573559099073562,0.009866360996081056,-0.0426779718501033,0.01913764521792502,-0.1553952148156666,-0.07368948378453903,0.02481042582145284,-0.03263477467140093
56,2018-04-26,0.009946540046515663,-0.027302104803056865,-0.06462073448457031,-0.0188250286285628,-0.0426779718501033,-0.027742440320090836,-0.196566220823462,-0.10940259829857359,-0.013719188905764991,-0.09491677509198627
57,2018-04-27,-0.005951748781363044,-0.009107966296986347,-0.07027605557529662,-0.05460162669861775,-0.0426779718501033,-0.02672308047251655,-0.17451718136010438,-0.1179236335850161,-0.0023079048193344054,-0.06983534514203193
58,2018-05-02,-0.023876824847116847,-0.11543433316358157,-0.06960528894662182,-0.03851303164049104,-0.13526646523618366,-0.03923745828649908,-0.171687327968873,-0.1568005100011177,-0.03400925322251271,-0.13427030132515305
59,2018-05-03,-0.021224368109065125,-0.09910649203571938,-0.07750114566316833,-0.026250631637037537,-0.14600925582237656,-0.037231616409471854,-0.1449131034325853,-0.1414366991727639,-0.040389554177182034,-0.08477593717391026
60,2018-05-04,-0.00986256608443124,-0.1105064141752639,-0.06734187390979207,-0.007523043906797956,-0.14774671866716688,-0.03221807028508771,-0.08990362782055966,-0.11332826604707427,-0.05036940569381329,-0.018830974049499797
61,2018-05-07,0.022415496815595785,-0.09275701419373054,-0.029673886986069105,0.038668188546518566,-0.14186078762447119,-0.03580944671922033,-0.008019861712590115,-0.07945631101941619,-0.019152210794852766,0.12377390797863308
62,2018-05-08,0.011754904493396192,-0.050919637664555845,-0.03395116533769535,0.019071493144507623,-0.1350945750067114,-0.029099215860299277,0.04361510046626437,-0.0837386318493335,-0.03428347458111766,0.28491204911441315
63,2018-05-09,0.0007370206197753488,-0.04676642733536423,-0.01701756890373388,0.0014570682786052384,-0.14591015536065238,-0.04904488105175277,-0.04831159097729086,-0.10792248189731041,-0.016063419496529452,0.27792528024333296
64,2018-05-10,-0.026399101438015583,-0.042816081022566746,-0.01634347431328842,0.02987745146800886,-0.14797858798238114,-0.03190829469862665,-0.06445482405624414,-0.051141484556179846,-0.004824213516815744,0.41011152572227927
65,2018-05-11,-0.04575122265425474,-0.051550467185320845,-0.02916388677354729,0.05456092243891115,-0.1612093930847146,-0.02284177028107045,-0.055998106274302586,-0.03569794990488084,-0.016298814359659724,0.26176623689997053
66,2018-05-14,-0.014749730787612023,-0.040549918455250536,-0.02493831807243876,0.07116208979893109,-0.16494441423961148,-0.03092637859266889,-0.0558321721461464,0.0008453099985457795,0.001023408119006336,0.21163759121945774
67,2018-05-15,-0.009659639191494762,-0.03719404573271898,-0.0207339212831279,0.07334171471003857,-0.15234476598977856,-0.000588428773710627,-0.029817395753510514,0.018004521794726405,0.002668877135863019,0.23623996552426396
68,2018-05-16,0.007079674215000314,-0.035124757468328584,-0.000580932563808896,0.09298910060116064,-0.13327344116382506,-0.033188200785521677,0.04301256856860511,0.00895609207975906,0.006854134486752983,0.2351585558052252
69,2018-05-17,-0.009564457031933492,-0.05556006180308655,-0.032724817546959176,0.09955840204853839,-0.12762922229809018,-0.005116128226167071,0.14372612433139265,0.030651365777258237,0.018399398585348756,0.2992359713295114
70,2018-05-18,-0.014863989883523974,-0.03958090267485059,-0.027928149082756704,0.09272731862362057,-0.07703771514630735,0.016767441946943948,0.16491546311886834,0.029088917298171132,0.016264919094255037,0.3035440341897164
71,2018-05-21,-0.010470093125315126,-0.0386701420326403,0.015550278863511492,0.08810945374968335,-0.07560352762761696,0.016670391956512143,0.1327676460526335,0.022989030189426857,0.014503023312957702,0.3352155544597033
72,2018-05-22,-0.013705365610492515,-0.03062043289112873,0.039181356744103,0.11514156811771731,-0.07626735842691115,0.03307041844395396,0.1533895038680881,0.017784984001904057,0.03673775812387191,0.33609386772046884
73,2018-05-23,-0.0310445672618523,-0.00489352233857053,0.02798443437279117,0.1201764310537208,-0.0880502054206006,0.02819384888326839,0.1649441235026128,0.0261054683652494,0.02310077917604806,0.362418318332147
74,2018-05-24,-0.05328838322502464,-0.0049032902184702465,0.08639394204075208,0.08142294024894724,-0.0961286757022104,0.007728015244503115,0.19617732594930531,0.0020240974325309077,-0.004121738783842589,0.3042725884979424
75,2018-05-25,-0.04491782916109836,-0.011533724155507977,0.0700266238986699,0.09475428502439054,-0.0871439120783313,-0.00341929113307169,0.14520189782484075,0.015791374483414385,-0.022424234277846587,0.4558632788490493
76,2018-05-28,-0.021851472311525323,0.017628394032538117,0.08805299337169213,0.10576057408431003,-0.11162155034496157,0.010624381719741689,0.1637191804365119,0.004163107512967529,0.0035922240016537654,0.4015606506875644
77,2018-05-29,0.0016497049998076968,-0.012440362873479924,0.09271777816790794,0.08463420593523055,-0.0638673258694363,0.005184106435175525,0.18918319748625703,-0.008860942857460913,-0.023441223095116415,0.2509157135174928
78,2018-05-30,-0.02546988607716836,-0.01948688411154599,0.10970345096651489,-0.002727881944909763,-0.025375486031134747,-0.026951015587208083,0.12253659356155228,-0.06114501276412253,-0.06175172700328942,0.19798894302033707
79,2018-05-31,-0.016546167260127143,0.025603714335404537,0.10088324595670858,-0.007939114429377864,-0.015291169748716023,-0.016318301500862862,0.09652004917833677,-0.04052672091957654,-0.04293249330520599,0.11224744614195985
80,2018-06-01,-0.018338510102386074,0.01796147060515557,0.06661407324753962,-0.012899503217326642,0.018807747100027552,-0.03693160688338698,-0.05372100235235042,-0.07130486839101113,-0.034574444264543015,-0.028589019526005927
81,2018-06-04,-0.024152611805498395,0.02068478895693205,0.006320741567944085,-0.03706458875503795,0.006515434997498525,-0.050041985781413466,-0.14017977515592245,-0.07178935464897765,-0.04812736921843614,-0.12019144296173626
82,2018-06-05,-0.011084303172958561,0.01158492545218847,0.005132326839985454,-0.016989529988042873,-0.10814440506484672,-0.043920570511877026,-0.12777505046993418,-0.05881069181174986,-0.04973055807882368,-0.1411414520523421
83,2018-06-06,-0.004064855360625327,0.015508552943794954,-0.02689708936979309,-0.020556106977308572,-0.10814440506484672,-0.04045648980505398,-0.03433389501017425,-0.052859125873883084,-0.049154417208181284,-0.17357365621006487
84,2018-06-07,-0.025602795367086865,0.003581499185917169,-0.028271789146641503,-0.042729135915334386,-0.10814440506484672,-0.054018319291816864,-0.025853136850247697,-0.13142462979735506,-0.07740984555152752,-0.23940933509867088
85,2018-06-08,-0.03207011059967532,-0.004106954367525548,-0.022952176406221242,-0.0660759048455267,-0.10814440506484672,-0.08215414720397717,-0.06344180632462265,-0.1518264773376363,-0.09372402593924123,-0.1485364536308978
86,2018-06-11,-0.047324037595145606,-0.002034867726650451,-0.03379239259155066,-0.08325142676946193,-0.10814440506484672,-0.0866910442244231,-0.04787775897146949,-0.1546956248613424,-0.09424853334014904,-0.05061565643167888
87,2018-06-12,-0.044264067106549745,0.012340418297109577,-0.034739314087426615,-0.08472436577794683,-0.10814440506484672,-0.08489436999441063,-0.02882862851123086,-0.1522007902121562,-0.09550363890490227,-0.07439313744858475
88,2018-06-13,-0.04401788579067126,0.0118789628710855,-0.07174664783913418,-0.09982728826799994,-0.10814440506484672,-0.0758560640747133,-0.10439591580172308,-0.14386194842132544,-0.09709907501242221,-0.05895055233232523
89,2018-06-14,-0.03286537284089814,0.030633018907187167,-0.05313768176179068,-0.09930105240139459,-0.10814440506484672,-0.08209377147619788,-0.06276893560295105,-0.13147691636196862,-0.09721645342547974,-0.03812336503089521
90,2018-06-15,-0.06098625169330224,0.037949172548184994,-0.07167089716900145,-0.11545462219783453,-0.10814440506484672,-0.13488006121859875,-0.07590234843014346,-0.14852150446920975,-0.13760999880956865,0.038540196620917413
91,2018-06-19,-0.09432911064229503,0.010472351663979687,-0.12234162057316003,-0.2079139617002953,-0.10814440506484672,-0.2215369038352822,-0.11827868095494229,-0.21355336951969925,-0.2431675655395728,-0.08588214137099538
92,2018-06-20,-0.08674196692830477,0.019230620730489322,-0.13548808437755439,-0.1711028180643505,-0.10814440506484672,-0.22086735230474927,-0.02353104289980218,-0.21246549303513718,-0.2426120513077083,-0.02198627443930961
93,2018-06-21,-0.09049398066782802,0.02660768459205224,-0.1403252926183921,-0.1656004209640075,-0.10814440506484672,-0.2333303679028146,0.029032857285040417,-0.26688139345851436,-0.2342105000427152,-0.00013807466303217275
94,2018-06-22,-0.08631688737249894,0.04198745754141021,-0.16479593376200208,-0.1689100111605694,-0.10814440506484672,-0.20846876473436604,-0.020600461610163393,-0.24580386495490225,-0.21636213839561777,0.026840701506384332
95,2018-06-25,-0.12048077700693904,-0.014293480997876803,-0.1582925040043609,-0.18872129613569763,-0.10814440506484672,-0.1995090788078515,0.01662932625243522,-0.24795658333449352,-0.19709372890100063,-0.11385154553801627
96,2018-06-26,-0.10422497032950093,-0.024493767466627077,-0.1549960652101506,-0.16570020366810861,-0.10814440506484672,-0.18081116145927198,0.04756089102313564,-0.21907535129373273,-0.19310561666629064,-0.07337033922638664
97,2018-06-27,-0.13831122976680638,-0.058253714819423916,-0.15768403857734672,-0.16929094869379271,-0.10814440506484672,-0.18622066014748548,-0.07045876008014257,-0.20359835121627864,-0.3021340782204793,0.09061129924168879
98,2018-06-28,-0.14110034540782024,-0.06170589146079439,-0.1508730799765668,-0.12739860863530286,-0.10814440506484672,-0.16081148407444568,0.03806145819695645,-0.16306578909743635,-0.279668491732877,0.12392751620129008
99,2018-06-29,-0.12580945563075588,-0.06986890330008594,-0.10367483582329395,-0.11393415069634928,-0.10814440506484672,-0.15006196588638582,0.044692805973704786,-0.17452222659872324,-0.2724994890660939,0.12264986632433497
100,2018-07-02,-0.17294578134944005,-0.13134409184509002,-0.102826485974692,-0.13044002507811236,-0.10814440506484672,-0.15982278708255238,0.08031123188114954,-0.2024944586658523,-0.28033408728372494,0.10560965231676518
101,2018-07-03,-0.1609780484376978,-0.12660641180622972,-0.06669955075962955,-0.1214908643552031,-0.10814440506484672,-0.149530479093443,0.06068847295963493,-0.2072408015698981,-0.26090481915186264,0.08041456020834258
102,2018-07-04,-0.1797334916174315,-0.14840612910493003,-0.086461310569063,-0.12415551544192466,-0.10814440506484672,-0.17981146122596509,-0.0011724732909138974,-0.19049468330357175,-0.28149356946603865,0.04758717218829537
103,2018-07-05,-0.17139171785452567,-0.14422432551636072,-0.07967909710245993,-0.13939972269066514,-0.10814440506484672,-0.19090173219742557,-0.031100219878130435,-0.23191913084826213,-0.2917983775954326,-0.03945621091303632
104,2018-07-06,-0.1615882635042163,-0.1393091240744349,-0.07048491200277983,-0.1327647403399308,-0.10814440506484672,-0.18637479101362903,-0.0016960010669468464,-0.20830439712883642,-0.29267763497352606,-0.06800519417084934
105,2018-07-09,-0.11791760486548773,-0.10399579449026215,-0.07284110177180728,-0.1114080023228463,-0.10814440506484672,-0.14309276358931586,0.04319737238240846,-0.17956802163774924,-0.26320343098542287,-0.054669808446926746
106,2018-07-10,-0.10528029665194974,-0.08419508768851144,-0.06430779646275558,-0.09328194279868161,-0.10814440506484672,-0.13039617659839134,0.08386160311844455,-0.16809008164968428,-0.25348114072625005,-0.07237598950037925
107,2018-07-11,-0.1264862331369397,-0.12266293819728542,-0.05961930987846617,-0.12090006792858975,-0.10814440506484672,-0.15987429527737435,0.0717947379734729,-0.20033897968532854,-0.27296724540030487,-0.11508235572385087
108,2018-07-12,-0.12363602437031931,-0.10140190768363001,-0.04108045625255992,-0.07746396420550791,-0.10814440506484672,-0.12459673200065653,0.19159786502413506,-0.16926589806395537,-0.23797094881018485,-0.09676911710920948
109,2018-07-13,-0.12896609786920013,-0.10826961896216211,-0.047317866694546726,-0.06529806155056761,-0.10814440506484672,-0.11109410432084803,0.20102678383058004,-0.18197018795933906,-0.23819844451577651,-0.11366069411247087
110,2018-07-16,-0.12761281511791298,-0.1172064729874924,-0.044676124950283606,-0.04056422145943584,-0.10814440506484672,-0.07354738313641238,0.1444427127861477,-0.17366735703358718,-0.21118052344884536,-0.14017974445284362
111,2018-07-17,-0.09894218365510096,-0.10865234944753904,-0.034672416354589286,0.055978590449112436,-0.10814440506484672,0.06899712446988006,0.20846853702875165,-0.10940803419228916,-0.1094571819322022,-0.05545273616297783
112,2018-07-18,-0.11457800605647984,-0.1242623804641246,-0.04644321295183854,0.07053380406076684,-0.10814440506484672,0.059662942441512885,0.1431957383050912,-0.10796705902845849,-0.12013805057680486,-0.1119708596784693
113,2018-07-19,-0.10675992655650507,-0.12293882880673805,-0.04350148220793752,0.03737133351739852,-0.10814440506484672,0.05449958835072299,0.09986330553843964,-0.03476437218247591,-0.14093012043627873,-0.14542991499858457
114,2018-07-20,-0.052291150904211825,-0.09448195617365149,-0.049996549349437855,0.02792052998123648,-0.10814440506484672,0.04328548411313068,0.13314021598581655,-0.037300906640027706,-0.1317963724976426,-0.15434537231835202
115,2018-07-23,0.012964257924118698,-0.01423448050149978,-0.022408096390453255,0.030744593800654797,-0.10814440506484672,0.055036688535157634,0.14906049529465315,-0.0211982502813248,-0.12077362478625912,-0.11118699634913864
116,2018-07-24,0.005626723153502231,0.0035320929980793836,-0.005606330852123077,0.07240486447399361,-0.10814440506484672,0.06105166883725604,0.13042821158382184,-0.009464530319334141,-0.09850288972175567,-0.060864051273172466
117,2018-07-25,0.0425024969842341,0.03577602570575143,-0.010328382962514954,0.036490001807790357,-0.10814440506484672,0.06582376021714754,0.1782838838958386,-0.018970031345051132,0.07213706365093014,-0.11679354931343608
118,2018-07-26,0.0424837665949672,0.05459140073948165,-0.028963121623320386,0.07529819725451181,-0.10814440506484672,0.0811485228596883,0.13179341389878668,-0.011744664245503862,0.07933745307733017,-0.13154397475002358
119,2018-07-27,0.011009460580069205,-0.0033385868000348276,-0.05395545338240061,0.04797543546592528,-0.10814440506484672,0.03585859577786363,0.16394174805993597,0.0875518250039388,0.04876652784037669,-0.10950488711229475
120,2018-07-30,0.08269000245419617,0.06220151716537435,-0.03395923429528473,0.05742727516256588,-0.10814440506484672,0.03651524094028249,0.24075249075468083,0.1406718615601575,0.05067963143764579,-0.06899269617776103
121,2018-07-31,0.09340674497443359,0.04857123375138039,-0.04758243140712038,0.043540163521431176,-0.10814440506484672,0.0304123606331931,0.20081918983921374,0.08990403060181146,0.03861478118867775,-0.07388250084661503
122,2018-08-01,0.08098434940107987,0.04216937128288163,-0.018841944510577045,0.016200058933725628,-0.10814440506484672,0.03352088909277511,0.17399653495638612,0.07466131081384911,0.050363360979940465,-0.1584073899657428
123,2018-08-02,0.037027597583490904,0.015974743918358875,-0.021394624748448565,0.006955254716011092,-0.10814440506484672,0.01168750294162652,0.15898568699335383,0.11364476790684175,0.043411244799046185,-0.15225015320135038
124,2018-08-03,0.014972311210977895,0.00989219221155807,0.006884182909638801,-0.006206260648012295,-0.10814440506484672,-0.003249345865103962,0.1449208065671693,0.07570977453339688,0.061792962770263166,-0.14065563242185797
125,2018-08-06,-0.02212767976472135,-0.03038296743974872,0.05391610028137832,-0.04366813263975879,-0.10814440506484672,-0.05087299869671717,0.11314341805844658,0.007944865364027848,0.009804278420373397,-0.20400814225610908
126,2018-08-07,0.0025603736935613727,0.002273987579714268,0.08473984691988959,-0.016425398437543627,-0.10814440506484672,-0.02913025816966933,0.10859758241047748,0.009410343234152857,0.03344056851231667,-0.19450837586121236
127,2018-08-08,0.015367473448982764,-0.010574332303920367,0.07291520561956163,0.02488143399525184,-0.10814440506484672,-0.016927951930609083,0.1230026014752004,0.011275896802577049,0.05537394371307197,-0.18302899812896126
128,2018-08-09,0.047654190149723885,0.011186850803450485,0.07291520561956163,0.015102075931661164,-0.10814440506484672,-0.01675170486772081,0.0262140280502714,0.00998396901789739,0.0399889525297556,-0.17106824709577545
129,2018-08-10,0.044296238483016656,0.026511982674673036,-0.04406257789289102,0.0051458756193481225,-0.28364683336536206,-0.016675723908768605,0.0030200340432882423,0.09584782630026686,0.026673032095912947,-0.1265116481411981
130,2018-08-13,0.04011644531747106,0.021982719756926644,-0.032064900165111425,-0.00548239896719175,-0.29250819830228697,-0.03427633094584186,0.034777033343952386,0.08257998595885502,0.022553115975620888,-0.16749592598321295
